region_start;region_end;label;instrument
0.0;0.557278911;silence;
0.557278911;20.897959183;theme_01_01;tp,ts,p,b,dr
20.897959183;41.656598639;theme_01_02;tp,ts,p,b,dr
41.656598639;62.415238095;solo_01_01;s_tp,b_p,b_b,b_dr
62.415238095;82.848798185;solo_01_02;s_tp,b_p,b_b,b_dr
82.848798185;103.51455782299999;solo_01_03;s_tp,b_p,b_b,b_dr
103.51455782299999;124.08743764100001;solo_01_04;s_tp,b_p,b_b,b_dr
124.08743764100001;144.19591836700002;solo_01_05;s_tp,b_p,b_b,b_dr
144.19591836700002;165.79047619;solo_01_06;s_tp,b_p,b_b,b_dr
165.79047619;187.385034013;solo_02_01;s_ts,b_p,b_b,b_dr
187.385034013;209.02603174599997;solo_02_02;s_ts,b_p,b_b,b_dr
209.02603174599997;230.10975056599997;solo_02_03;s_ts,b_p,b_b,b_dr
230.10975056599997;251.14702947799998;solo_02_04;s_ts,b_p,b_b,b_dr
251.14702947799998;271.99854875200003;solo_02_05;s_ts,b_p,b_b,b_dr
271.99854875200003;292.524988662;solo_03_01;s_p,b_b,b_dr
292.524988662;312.958548752;solo_03_02;s_p,b_b,b_dr
312.958548752;332.370430839;theme_02_01;tp,ts,p,b,dr
332.370430839;353.918548752;theme_02_02;tp,ts,p,b,dr
353.918548752;372.726712017;outro;tp,ts,p,b,dr
372.726712017;376.9066666666667;silence;
