region_start;region_end;label;instrument
0.0;0.39183673399999996;silence;
0.39183673399999996;9.208163265;intro;tp,tb,p,b,dr
9.208163265;23.020408163000003;theme_01_01;tp,tb,p,b,dr
23.020408163000003;37.257142857;theme_01_02;tp,tb,p,b,dr
37.257142857;51.591836734;solo_01_01;s_tb,b_p,b_b,b_dr
51.591836734;65.76326530600001;solo_01_02;s_tb,b_p,b_b,b_dr
65.76326530600001;79.706122448;solo_01_03;s_tb,b_p,b_b,b_dr
79.706122448;93.714285714;solo_01_04;s_tb,b_p,b_b,b_dr
93.714285714;107.853061224;solo_02_01;s_tp,b_p,b_b,b_dr
107.853061224;121.893877551;solo_02_02;s_tp,b_p,b_b,b_dr
121.893877551;135.510204081;solo_02_03;s_tp,b_p,b_b,b_dr
135.510204081;149.812244897;solo_02_04;s_tp,b_p,b_b,b_dr
149.812244897;163.853061224;solo_02_05;s_tp,b_p,b_b,b_dr
163.853061224;177.89387755099997;solo_03_01;s_p,b_b,b_dr
177.89387755099997;192.097959183;solo_03_02;s_p,b_b,b_dr
192.097959183;206.334693877;solo_03_03;s_p,b_b,b_dr
206.334693877;220.27755102;solo_03_04;s_p,b_b,b_dr
220.27755102;234.024489795;solo_05_01;s_tp,s_dr,s_tb,b_p,b_b
234.024489795;247.934693877;solo_05_02;s_tp,s_dr,b_p,b_b
247.934693877;261.87755102;theme_02_01;tp,ts,p,b,dr
261.87755102;285.87755102;theme_02_01;tp,ts,p,b,dr
285.87755102;288.6008163265306;silence;
